timestamp,hour,day_of_week,network_packet_size,is_attack,attack_type,connection_count,protocol,packet_per_minute,protocol_code
2025-03-03 00:00:00,0,0,79.40918803696391,0,,3,UDP,26.46972934565464,1
2025-03-03 00:01:00,0,0,102.27643512209276,0,,5,TCP,20.455287024418553,0
2025-03-03 00:02:00,0,0,194.37945112480756,0,,9,ICMP,21.597716791645283,2
2025-03-03 00:03:00,0,0,195.7128146168171,0,,5,UDP,39.14256292336342,1
2025-03-03 00:04:00,0,0,86.64795846383846,0,,2,UDP,43.32397923191923,1
2025-03-03 00:05:00,0,0,189.21501356522245,0,,10,TCP,18.921501356522246,0
2025-03-03 00:06:00,0,0,159.7609318677954,0,,4,TCP,39.94023296694885,0
2025-03-03 00:07:00,0,0,241.02559184739334,0,,11,UDP,21.91141744067212,1
2025-03-03 00:08:00,0,0,182.43942362851777,0,,10,UDP,18.243942362851776,1
2025-03-03 00:09:00,0,0,191.4523861070257,0,,5,UDP,38.29047722140514,1
2025-03-03 00:10:00,0,0,231.45523574997353,0,,9,HTTP,25.717248416663725,3
2025-03-03 00:11:00,0,0,64.18242780153447,0,,2,HTTP,32.09121390076724,3
2025-03-03 00:12:00,0,0,250.91805451630782,0,,14,TCP,17.922718179736272,0
2025-03-03 00:13:00,0,0,207.57642611321393,0,,6,HTTP,34.59607101886899,3
2025-03-03 00:14:00,0,0,210.22654345368,0,,11,UDP,19.111503950334544,1
2025-03-03 00:15:00,0,0,392.57630654970063,0,,24,HTTP,16.357346106237525,3
2025-03-03 00:16:00,0,0,121.63536732672581,0,,5,HTTP,24.327073465345162,3
2025-03-03 00:17:00,0,0,255.27580855363004,0,,6,TCP,42.54596809227167,0
2025-03-03 00:18:00,0,0,174.17684691708968,0,,10,TCP,17.417684691708967,0
2025-03-03 00:19:00,0,0,194.43146679131038,0,,13,UDP,14.956266676254645,1
2025-03-03 00:20:00,0,0,195.62279165496648,0,,17,TCP,11.50722303852744,0
2025-03-03 00:21:00,0,0,160.53996170536888,0,,6,TCP,26.756660284228147,0
2025-03-03 00:22:00,0,0,126.1798377206882,0,,6,TCP,21.029972953448034,0
2025-03-03 00:23:00,0,0,188.9749730986124,0,,9,HTTPS,20.997219233179155,4
2025-03-03 00:24:00,0,0,163.96736994880848,0,,3,TCP,54.65578998293616,0
2025-03-03 00:25:00,0,0,242.58329106147553,0,,14,HTTP,17.327377932962538,3
2025-03-03 00:26:00,0,0,183.3891495870528,0,,6,HTTPS,30.5648582645088,4
2025-03-03 00:27:00,0,0,135.32447511137994,0,,3,HTTPS,45.10815837045998,4
2025-03-03 00:28:00,0,0,175.10514813530835,0,,16,UDP,10.944071758456772,1
2025-03-03 00:29:00,0,0,251.01150498928803,0,,7,UDP,35.858786427041146,1
2025-03-03 00:30:00,0,0,185.3084567404698,0,,7,TCP,26.472636677209973,0
2025-03-03 00:31:00,0,0,219.34729497014268,0,,5,HTTP,43.869458994028534,3
2025-03-03 00:32:00,0,0,133.0770071175329,0,,3,TCP,44.359002372510965,0
2025-03-03 00:33:00,0,0,243.1476025340406,0,,10,TCP,24.31476025340406,0
2025-03-03 00:34:00,0,0,171.71684475873872,0,,9,TCP,19.079649417637636,0
2025-03-03 00:35:00,0,0,301.68827243140726,0,,11,TCP,27.426206584673388,0
2025-03-03 00:36:00,0,0,154.90031268654536,0,,3,ICMP,51.63343756218179,2
2025-03-03 00:37:00,0,0,229.94461011550655,0,,11,TCP,20.90405546504605,0
2025-03-03 00:38:00,0,0,173.95148393377062,0,,4,TCP,43.487870983442654,0
2025-03-03 00:39:00,0,0,263.77824979850294,0,,6,TCP,43.963041633083826,0
2025-03-03 00:40:00,0,0,177.42944100050474,0,,9,HTTP,19.714382333389416,3
2025-03-03 00:41:00,0,0,273.734789190435,0,,7,ICMP,39.10496988434785,2
2025-03-03 00:42:00,0,0,150.64452092366486,0,,13,UDP,11.588040071051143,1
2025-03-03 00:43:00,0,0,220.08995384894553,0,,7,UDP,31.441421978420788,1
2025-03-03 00:44:00,0,0,206.77792274713258,0,,9,TCP,22.9753247496814,0
2025-03-03 00:45:00,0,0,200.25549369643616,0,,7,TCP,28.60792767091945,0
2025-03-03 00:46:00,0,0,212.09351406354426,0,,7,HTTPS,30.29907343764918,4
2025-03-03 00:47:00,0,0,203.74422083460752,0,,7,TCP,29.106317262086787,0
2025-03-03 00:48:00,0,0,295.7487059410264,0,,8,HTTP,36.9685882426283,3
2025-03-03 00:49:00,0,0,223.36786602820717,0,,6,TCP,37.22797767136786,0
2025-03-03 00:50:00,0,0,226.53223942873444,0,,5,TCP,45.30644788574689,0
2025-03-03 00:51:00,0,0,199.7094976748094,0,,5,HTTP,39.94189953496188,3
2025-03-03 00:52:00,0,0,191.56620679075107,0,,5,UDP,38.313241358150215,1
2025-03-03 00:53:00,0,0,245.7789528238732,0,,10,ICMP,24.57789528238732,2
2025-03-03 00:54:00,0,0,173.0060503981171,0,,12,TCP,14.417170866509759,0
2025-03-03 00:55:00,0,0,267.5391708015674,0,,22,UDP,12.160871400071246,1
2025-03-03 00:56:00,0,0,169.4891489877145,0,,6,HTTP,28.248191497952416,3
2025-03-03 00:57:00,0,0,181.576140939538,0,,5,HTTP,36.3152281879076,3
2025-03-03 00:58:00,0,0,125.30226678914524,0,,3,UDP,41.76742226304841,1
2025-03-03 00:59:00,0,0,167.31653154260871,0,,3,HTTPS,55.77217718086957,4
2025-03-03 01:00:00,1,0,269.657677111077,0,,11,UDP,24.514334282825185,1
2025-03-03 01:01:00,1,0,146.359044644221,0,,4,HTTP,36.58976116105525,3
2025-03-03 01:02:00,1,0,261.79083802374817,0,,6,TCP,43.63180633729136,0
2025-03-03 01:03:00,1,0,228.06615030673848,0,,9,TCP,25.340683367415387,0
2025-03-03 01:04:00,1,0,192.20911614794198,0,,7,HTTP,27.458445163991712,3
2025-03-03 01:05:00,1,0,118.60133447914704,0,,3,UDP,39.53377815971568,1
2025-03-03 01:06:00,1,0,213.34661409312105,0,,7,UDP,30.478087727588722,1
2025-03-03 01:07:00,1,0,19.57402637183402,0,,0,TCP,inf,0
2025-03-03 01:08:00,1,0,177.143748612502,0,,4,TCP,44.2859371531255,0
2025-03-03 01:09:00,1,0,144.83514942024217,0,,4,TCP,36.208787355060544,0
2025-03-03 01:10:00,1,0,277.52725781016994,0,,19,TCP,14.606697779482628,0
2025-03-03 01:11:00,1,0,287.1540795353824,0,,7,TCP,41.02201136219748,0
2025-03-03 01:12:00,1,0,226.3731114694897,0,,5,HTTPS,45.274622293897934,4
2025-03-03 01:13:00,1,0,259.54018969197256,0,,18,TCP,14.418899427331809,0
2025-03-03 01:14:00,1,0,152.58667378232565,0,,5,TCP,30.51733475646513,0
2025-03-03 01:15:00,1,0,282.34516057032533,0,,10,UDP,28.234516057032533,1
2025-03-03 01:16:00,1,0,241.92736981794425,0,,6,UDP,40.32122830299071,1
2025-03-03 01:17:00,1,0,186.29858506286425,0,,9,ICMP,20.699842784762694,2
2025-03-03 01:18:00,1,0,232.19771674637272,0,,9,UDP,25.799746305152524,1
2025-03-03 01:19:00,1,0,150.44079211701268,0,,4,TCP,37.61019802925317,0
2025-03-03 01:20:00,1,0,122.24659220928424,0,,4,UDP,30.56164805232106,1
2025-03-03 01:21:00,1,0,150.3272996929955,0,,3,TCP,50.10909989766517,0
2025-03-03 01:22:00,1,0,169.2448762029847,0,,3,TCP,56.41495873432823,0
2025-03-03 01:23:00,1,0,89.33700553024468,0,,7,HTTPS,12.762429361463527,4
2025-03-03 01:24:00,1,0,279.0203618318238,0,,13,ICMP,21.463104756294136,2
2025-03-03 01:25:00,1,0,134.35724629405703,0,,13,HTTP,10.33517279185054,3
2025-03-03 01:26:00,1,0,232.9808877753931,0,,9,TCP,25.886765308377008,0
2025-03-03 01:27:00,1,0,137.76497321502276,0,,4,TCP,34.44124330375569,0
2025-03-03 01:28:00,1,0,97.43617650344021,0,,3,UDP,32.478725501146734,1
2025-03-03 01:29:00,1,0,225.05668587217463,0,,18,TCP,12.503149215120812,0
2025-03-03 01:30:00,1,0,157.90224159818177,0,,9,HTTP,17.544693510909084,3
2025-03-03 01:31:00,1,0,198.0267574107348,0,,12,TCP,16.5022297842279,0
2025-03-03 01:32:00,1,0,80.55111497348793,0,,3,UDP,26.85037165782931,1
2025-03-03 01:33:00,1,0,321.72377488072857,0,,9,UDP,35.74708609785873,1
2025-03-03 01:34:00,1,0,238.27255039377192,0,,11,HTTP,21.661140944888356,3
2025-03-03 01:35:00,1,0,205.5222141463927,0,,14,TCP,14.680158153313766,0
2025-03-03 01:36:00,1,0,275.60295737624136,0,,7,TCP,39.37185105374876,0
2025-03-03 01:37:00,1,0,100.50469489094476,0,,2,HTTP,50.25234744547238,3
2025-03-03 01:38:00,1,0,225.77593288230648,0,,11,TCP,20.525084807482408,0
2025-03-03 01:39:00,1,0,198.17002210843788,0,,7,ICMP,28.31000315834827,2
2025-03-03 01:40:00,1,0,242.15173387771142,0,,18,TCP,13.452874104317301,0
2025-03-03 01:41:00,1,0,280.18309004623273,0,,15,HTTP,18.67887266974885,3
2025-03-03 01:42:00,1,0,194.31954587064806,0,,5,HTTP,38.86390917412961,3
2025-03-03 01:43:00,1,0,244.35393988943318,0,,10,HTTP,24.435393988943318,3
2025-03-03 01:44:00,1,0,126.8276910190373,0,,4,UDP,31.706922754759326,1
2025-03-03 01:45:00,1,0,111.63210942310587,0,,2,TCP,55.81605471155294,0
2025-03-03 01:46:00,1,0,193.55507660611957,0,,5,TCP,38.71101532122391,0
2025-03-03 01:47:00,1,0,228.816901687458,0,,8,UDP,28.60211271093225,1
2025-03-03 01:48:00,1,0,111.3969841435723,0,,5,TCP,22.27939682871446,0
2025-03-03 01:49:00,1,0,353.26187385605215,0,,20,TCP,17.663093692802608,0
2025-03-03 01:50:00,1,0,236.22263180120902,0,,6,TCP,39.37043863353484,0
2025-03-03 01:51:00,1,0,208.5236287305653,0,,14,TCP,14.894544909326092,0
2025-03-03 01:52:00,1,0,178.20790987701275,0,,14,ICMP,12.729136419786625,2
2025-03-03 01:53:00,1,0,221.96987971515617,0,,16,TCP,13.87311748219726,0
2025-03-03 01:54:00,1,0,138.26450720553137,0,,7,HTTPS,19.752072457933053,4
2025-03-03 01:55:00,1,0,172.91798448813444,0,,5,TCP,34.58359689762689,0
2025-03-03 01:56:00,1,0,222.11053376409296,0,,5,TCP,44.42210675281859,0
2025-03-03 01:57:00,1,0,152.51208292291065,0,,3,TCP,50.83736097430355,0
2025-03-03 01:58:00,1,0,231.44546315772746,0,,6,UDP,38.57424385962124,1
2025-03-03 01:59:00,1,0,183.4791620523549,0,,12,TCP,15.289930171029575,0
2025-03-03 02:00:00,2,0,108.97562752691368,0,,5,TCP,21.795125505382735,0
2025-03-03 02:01:00,2,0,138.70432491669604,0,,9,TCP,15.411591657410671,0
2025-03-03 02:02:00,2,0,219.14562293218893,0,,15,UDP,14.609708195479262,1
2025-03-03 02:03:00,2,0,320.92152474682985,0,,10,TCP,32.09215247468298,0
2025-03-03 02:04:00,2,0,252.80944523476728,0,,5,UDP,50.56188904695345,1
2025-03-03 02:05:00,2,0,150.96224357256125,0,,4,HTTPS,37.74056089314031,4
2025-03-03 02:06:00,2,0,235.15382608695532,0,,6,TCP,39.19230434782589,0
2025-03-03 02:07:00,2,0,89.359372556803,0,,3,TCP,29.78645751893433,0
2025-03-03 02:08:00,2,0,267.7753726113244,0,,9,UDP,29.75281917903605,1
2025-03-03 02:09:00,2,0,177.08304176689094,0,,4,TCP,44.270760441722736,0
2025-03-03 02:10:00,2,0,224.65899051891506,0,,6,TCP,37.44316508648584,0
2025-03-03 02:11:00,2,0,284.2057635698215,0,,10,UDP,28.42057635698215,1
2025-03-03 02:12:00,2,0,147.10523828595197,0,,6,UDP,24.517539714325327,1
2025-03-03 02:13:00,2,0,85.71552858185711,0,,6,TCP,14.28592143030952,0
2025-03-03 02:14:00,2,0,166.2449303101148,0,,4,HTTP,41.5612325775287,3
2025-03-03 02:15:00,2,0,235.59409778863787,0,,14,TCP,16.828149842045562,0
2025-03-03 02:16:00,2,0,127.936557164848,0,,4,HTTPS,31.984139291212,4
2025-03-03 02:17:00,2,0,45.57017663514282,0,,1,UDP,45.57017663514282,1
2025-03-03 02:18:00,2,0,168.08172588503365,0,,4,ICMP,42.02043147125841,2
2025-03-03 02:19:00,2,0,236.5725500973646,0,,18,HTTP,13.142919449853588,3
2025-03-03 02:20:00,2,0,246.69034579738633,0,,24,UDP,10.278764408224431,1
2025-03-03 02:21:00,2,0,177.3331796204813,0,,5,HTTP,35.46663592409626,3
2025-03-03 02:22:00,2,0,138.865279131871,0,,5,TCP,27.7730558263742,0
2025-03-03 02:23:00,2,0,234.27705354612482,0,,14,TCP,16.73407525329463,0
2025-03-03 02:24:00,2,0,120.27590444654894,0,,2,HTTP,60.13795222327447,3
2025-03-03 02:25:00,2,0,147.15060462422613,0,,4,TCP,36.78765115605653,0
2025-03-03 02:26:00,2,0,237.96501338895638,0,,7,ICMP,33.995001912708055,2
2025-03-03 02:27:00,2,0,244.0905572123368,0,,6,TCP,40.68175953538947,0
2025-03-03 02:28:00,2,0,165.0421992624292,0,,10,UDP,16.504219926242918,1
2025-03-03 02:29:00,2,0,273.89703036826177,0,,6,HTTPS,45.64950506137696,4
2025-03-03 02:30:00,2,0,103.83589364108394,0,,2,UDP,51.91794682054197,1
2025-03-03 02:31:00,2,0,140.49800826876145,0,,4,UDP,35.12450206719036,1
2025-03-03 02:32:00,2,0,238.43964827274166,0,,6,UDP,39.73994137879028,1
2025-03-03 02:33:00,2,0,149.6088811605602,0,,4,ICMP,37.40222029014005,2
2025-03-03 02:34:00,2,0,180.57526020807404,0,,5,TCP,36.11505204161481,0
2025-03-03 02:35:00,2,0,192.6062934335835,0,,7,TCP,27.515184776226214,0
2025-03-03 02:36:00,2,0,204.72151638505886,0,,6,UDP,34.12025273084314,1
2025-03-03 02:37:00,2,0,190.51714171368334,0,,9,UDP,21.168571301520373,1
2025-03-03 02:38:00,2,0,146.22470014069717,0,,5,UDP,29.244940028139432,1
2025-03-03 02:39:00,2,0,163.51737351365782,0,,6,ICMP,27.252895585609636,2
2025-03-03 02:40:00,2,0,208.64549524756728,0,,10,TCP,20.86454952475673,0
2025-03-03 02:41:00,2,0,201.47880397524136,0,,5,UDP,40.295760795048274,1
2025-03-03 02:42:00,2,0,177.14583189364882,0,,7,TCP,25.306547413378404,0
2025-03-03 02:43:00,2,0,143.2338328743417,0,,4,UDP,35.80845821858542,1
2025-03-03 02:44:00,2,0,232.84933170385344,0,,14,TCP,16.632095121703816,0
2025-03-03 02:45:00,2,0,75.50931532984018,0,,3,TCP,25.16977177661339,0
2025-03-03 02:46:00,2,0,289.63543366798945,0,,7,UDP,41.37649052399849,1
2025-03-03 02:47:00,2,0,253.34170514171248,0,,9,UDP,28.149078349079165,1
2025-03-03 02:48:00,2,0,208.8408110946453,0,,6,TCP,34.80680184910755,0
2025-03-03 02:49:00,2,0,213.31728960605318,0,,6,HTTP,35.55288160100886,3
2025-03-03 02:50:00,2,0,130.8109669397258,0,,5,TCP,26.16219338794516,0
2025-03-03 02:51:00,2,0,155.82671751205098,0,,6,UDP,25.971119585341828,1
2025-03-03 02:52:00,2,0,231.2523090616497,0,,17,TCP,13.603077003626453,0
2025-03-03 02:53:00,2,0,198.8342156038094,0,,6,UDP,33.13903593396824,1
2025-03-03 02:54:00,2,0,304.6992455137161,0,,8,UDP,38.08740568921451,1
2025-03-03 02:55:00,2,0,138.77267431024396,0,,4,TCP,34.69316857756099,0
2025-03-03 02:56:00,2,0,185.40574924522463,0,,9,HTTPS,20.600638805024957,4
2025-03-03 02:57:00,2,0,213.04353238489713,0,,10,HTTP,21.304353238489714,3
2025-03-03 02:58:00,2,0,142.08422837823517,0,,9,UDP,15.787136486470574,1
2025-03-03 02:59:00,2,0,137.37825086329218,0,,12,TCP,11.448187571941014,0
2025-03-03 03:00:00,3,0,238.49469284187447,0,,9,HTTP,26.49941031576383,3
2025-03-03 03:01:00,3,0,182.088153846144,0,,11,TCP,16.553468531467637,0
2025-03-03 03:02:00,3,0,188.8041149568685,0,,5,TCP,37.7608229913737,0
2025-03-03 03:03:00,3,0,154.48220583315896,0,,3,UDP,51.49406861105299,1
2025-03-03 03:04:00,3,0,100.34673494887599,0,,8,TCP,12.543341868609499,0
2025-03-03 03:05:00,3,0,219.87943422257598,0,,5,UDP,43.975886844515195,1
2025-03-03 03:06:00,3,0,239.84324637468288,0,,7,UDP,34.26332091066898,1
2025-03-03 03:07:00,3,0,216.44027491686293,0,,5,UDP,43.28805498337259,1
2025-03-03 03:08:00,3,0,180.65006405289924,0,,11,TCP,16.42273309571811,0
2025-03-03 03:09:00,3,0,178.86509298215378,0,,4,ICMP,44.716273245538446,2
2025-03-03 03:10:00,3,0,177.73301761806013,0,,4,TCP,44.43325440451503,0
2025-03-03 03:11:00,3,0,259.28161265533737,0,,6,ICMP,43.2136021092229,2
2025-03-03 03:12:00,3,0,187.62612284692955,0,,5,HTTP,37.52522456938591,3
2025-03-03 03:13:00,3,0,305.4752814044874,0,,22,UDP,13.885240063840337,1
2025-03-03 03:14:00,3,0,205.1831274427268,0,,11,ICMP,18.653011585702437,2
2025-03-03 03:15:00,3,0,248.0067987176289,0,,5,TCP,49.60135974352578,0
2025-03-03 03:16:00,3,0,210.23676382111725,0,,11,TCP,19.112433074647022,0
2025-03-03 03:17:00,3,0,200.9223845683686,0,,8,TCP,25.115298071046077,0
2025-03-03 03:18:00,3,0,230.36248737043388,0,,19,TCP,12.124341440549152,0
2025-03-03 03:19:00,3,0,223.79668011211848,0,,6,TCP,37.29944668535308,0
2025-03-03 03:20:00,3,0,228.21837434265038,0,,7,UDP,32.60262490609291,1
2025-03-03 03:21:00,3,0,237.53774338828492,0,,5,TCP,47.507548677656985,0
2025-03-03 03:22:00,3,0,79.02450326058035,0,,2,HTTP,39.51225163029017,3
2025-03-03 03:23:00,3,0,147.60002974374646,0,,5,UDP,29.520005948749294,1
2025-03-03 03:24:00,3,0,153.92980389271926,0,,4,TCP,38.482450973179816,0
2025-03-03 03:25:00,3,0,207.41199171098452,0,,8,HTTP,25.926498963873065,3
2025-03-03 03:26:00,3,0,189.30464514441348,0,,12,HTTP,15.77538709536779,3
2025-03-03 03:27:00,3,0,247.93276994674528,0,,6,HTTP,41.322128324457545,3
2025-03-03 03:28:00,3,0,106.8833867312735,0,,3,ICMP,35.62779557709117,2
2025-03-03 03:29:00,3,0,176.7685649945878,0,,7,UDP,25.25265214208397,1
2025-03-03 03:30:00,3,0,81.72334806261787,0,,6,TCP,13.620558010436312,0
2025-03-03 03:31:00,3,0,243.59798029336596,0,,7,UDP,34.79971147048085,1
2025-03-03 03:32:00,3,0,223.44339818324627,0,,9,UDP,24.827044242582918,1
2025-03-03 03:33:00,3,0,214.9752147639911,0,,11,TCP,19.543201342181007,0
2025-03-03 03:34:00,3,0,163.912007379086,0,,4,HTTP,40.9780018447715,3
2025-03-03 03:35:00,3,0,277.38868067963836,0,,16,HTTPS,17.336792542477397,4
2025-03-03 03:36:00,3,0,267.2610652756456,0,,9,TCP,29.695673919516178,0
2025-03-03 03:37:00,3,0,199.69978917706035,0,,5,TCP,39.93995783541207,0
2025-03-03 03:38:00,3,0,168.40778574200255,0,,4,TCP,42.101946435500636,0
2025-03-03 03:39:00,3,0,205.9978373379146,0,,5,HTTP,41.19956746758292,3
2025-03-03 03:40:00,3,0,207.07571160753835,0,,5,TCP,41.41514232150767,0
2025-03-03 03:41:00,3,0,249.63448203356907,0,,16,TCP,15.602155127098067,0
2025-03-03 03:42:00,3,0,288.1559180847821,0,,6,TCP,48.025986347463686,0
2025-03-03 03:43:00,3,0,256.7322316681179,0,,25,UDP,10.269289266724716,1
2025-03-03 03:44:00,3,0,124.49240605867033,0,,6,UDP,20.74873434311172,1
2025-03-03 03:45:00,3,0,260.46427299304366,0,,19,UDP,13.708645947002298,1
2025-03-03 03:46:00,3,0,141.20726369034261,0,,3,UDP,47.06908789678087,1
2025-03-03 03:47:00,3,0,240.52890537494272,0,,9,HTTPS,26.72543393054919,4
2025-03-03 03:48:00,3,0,172.16798757468442,0,,8,UDP,21.520998446835552,1
2025-03-03 03:49:00,3,0,119.72131903255354,0,,7,HTTP,17.103045576079076,3
2025-03-03 03:50:00,3,0,126.67145582208111,0,,8,HTTPS,15.83393197776014,4
2025-03-03 03:51:00,3,0,146.38408930205514,0,,4,TCP,36.596022325513786,0
2025-03-03 03:52:00,3,0,154.6679090530086,0,,13,TCP,11.897531465616046,0
2025-03-03 03:53:00,3,0,101.40289659067541,0,,3,UDP,33.800965530225135,1
2025-03-03 03:54:00,3,0,180.8472723056996,0,,4,TCP,45.2118180764249,0
2025-03-03 03:55:00,3,0,207.47389110873826,0,,6,UDP,34.578981851456376,1
2025-03-03 03:56:00,3,0,173.94729623892346,0,,4,UDP,43.486824059730864,1
2025-03-03 03:57:00,3,0,163.83502265238397,0,,8,TCP,20.479377831547996,0
2025-03-03 03:58:00,3,0,287.55039208669035,0,,22,UDP,13.070472367576834,1
2025-03-03 03:59:00,3,0,272.69091221117867,0,,7,TCP,38.95584460159695,0
2025-03-03 04:00:00,4,0,112.80008898889265,0,,3,TCP,37.60002966296422,0
2025-03-03 04:01:00,4,0,156.38507694640057,0,,5,ICMP,31.277015389280116,2
2025-03-03 04:02:00,4,0,247.37934197784608,0,,6,TCP,41.229890329641016,0
2025-03-03 04:03:00,4,0,172.87559956206957,0,,6,UDP,28.812599927011593,1
2025-03-03 04:04:00,4,0,224.13015782023587,0,,12,UDP,18.677513151686323,1
2025-03-03 04:05:00,4,0,241.1138843907828,0,,8,TCP,30.13923554884785,0
2025-03-03 04:06:00,4,0,51.32381475889027,0,,3,TCP,17.107938252963425,0
2025-03-03 04:07:00,4,0,261.3434513126389,0,,9,UDP,29.038161256959874,1
2025-03-03 04:08:00,4,0,203.68799524375822,0,,13,UDP,15.66830732644294,1
2025-03-03 04:09:00,4,0,199.00307463909914,0,,11,UDP,18.091188603554468,1
2025-03-03 04:10:00,4,0,233.5376866449272,0,,5,HTTP,46.70753732898544,3
2025-03-03 04:11:00,4,0,213.26247287429598,0,,15,TCP,14.217498191619732,0
2025-03-03 04:12:00,4,0,116.83892856742881,0,,6,TCP,19.473154761238135,0
2025-03-03 04:13:00,4,0,283.9774940324942,0,,6,UDP,47.32958233874903,1
2025-03-03 04:14:00,4,0,190.13061056653817,0,,6,HTTP,31.688435094423028,3
2025-03-03 04:15:00,4,0,177.78102993255558,0,,5,UDP,35.55620598651112,1
2025-03-03 04:16:00,4,0,240.7558780029721,0,,5,TCP,48.15117560059442,0
2025-03-03 04:17:00,4,0,150.15298919379842,0,,5,UDP,30.030597838759682,1
2025-03-03 04:18:00,4,0,185.5986241465326,0,,10,UDP,18.55986241465326,1
2025-03-03 04:19:00,4,0,211.7373224513488,0,,8,UDP,26.4671653064186,1
2025-03-03 04:20:00,4,0,259.364767356414,0,,6,HTTP,43.227461226069,3
2025-03-03 04:21:00,4,0,51.17241587264103,0,,1,TCP,51.17241587264103,0
2025-03-03 04:22:00,4,0,220.9555362448379,0,,11,UDP,20.0868669313489,1
2025-03-03 04:23:00,4,0,153.85192732609002,0,,8,ICMP,19.231490915761253,2
2025-03-03 04:24:00,4,0,193.78780745013074,0,,8,HTTPS,24.223475931266343,4
2025-03-03 04:25:00,4,0,242.05698568163172,0,,7,HTTPS,34.579569383090245,4
2025-03-03 04:26:00,4,0,154.85081999083803,0,,7,UDP,22.12154571297686,1
2025-03-03 04:27:00,4,0,203.31481289452054,0,,4,UDP,50.828703223630136,1
2025-03-03 04:28:00,4,0,164.5235594367545,0,,3,UDP,54.84118647891817,1
2025-03-03 04:29:00,4,0,103.19039410284071,0,,3,ICMP,34.39679803428024,2
2025-03-03 04:30:00,4,0,226.3368455289892,0,,5,TCP,45.26736910579784,0
2025-03-03 04:31:00,4,0,192.45325495946105,0,,9,TCP,21.383694995495674,0
2025-03-03 04:32:00,4,0,22.58926301938195,0,,1,HTTPS,22.58926301938195,4
2025-03-03 04:33:00,4,0,139.05759464250752,0,,4,TCP,34.76439866062688,0
2025-03-03 04:34:00,4,0,144.78092269825052,0,,7,TCP,20.68298895689293,0
2025-03-03 04:35:00,4,0,72.76244339865356,0,,3,HTTPS,24.254147799551188,4
2025-03-03 04:36:00,4,0,136.6476508018354,0,,5,TCP,27.329530160367078,0
2025-03-03 04:37:00,4,0,187.73952929986189,0,,5,TCP,37.547905859972374,0
2025-03-03 04:38:00,4,0,269.51116927758466,0,,6,HTTPS,44.918528212930774,4
2025-03-03 04:39:00,4,0,171.71352075747868,0,,5,TCP,34.34270415149574,0
2025-03-03 04:40:00,4,0,192.71124682529992,0,,5,UDP,38.54224936505999,1
2025-03-03 04:41:00,4,0,208.73377510185017,0,,10,UDP,20.873377510185016,1
2025-03-03 04:42:00,4,0,186.5798393580904,0,,5,HTTP,37.31596787161808,3
2025-03-03 04:43:00,4,0,179.64478859400234,0,,5,TCP,35.92895771880047,0
2025-03-03 04:44:00,4,0,103.65506825914552,0,,5,TCP,20.731013651829105,0
2025-03-03 04:45:00,4,0,124.70550142533719,0,,3,UDP,41.568500475112394,1
2025-03-03 04:46:00,4,0,135.04860241900298,0,,4,UDP,33.762150604750744,1
2025-03-03 04:47:00,4,0,163.75141669836196,0,,4,TCP,40.93785417459049,0
2025-03-03 04:48:00,4,0,234.30148834740712,0,,8,UDP,29.28768604342589,1
2025-03-03 04:49:00,4,0,196.96096147337502,0,,4,HTTPS,49.240240368343756,4
2025-03-03 04:50:00,4,0,194.4473362290441,0,,12,TCP,16.203944685753676,0
2025-03-03 04:51:00,4,0,210.97983445418035,0,,7,TCP,30.13997635059719,0
2025-03-03 04:52:00,4,0,126.45661753727762,0,,11,TCP,11.496056139752511,0
2025-03-03 04:53:00,4,0,241.66716414764477,0,,14,UDP,17.26194029626034,1
2025-03-03 04:54:00,4,0,139.19534510746618,0,,7,TCP,19.885049301066598,0
2025-03-03 04:55:00,4,0,133.26489187051578,0,,5,UDP,26.652978374103157,1
2025-03-03 04:56:00,4,0,93.72743095198709,0,,2,HTTP,46.863715475993544,3
2025-03-03 04:57:00,4,0,169.67379575547443,0,,6,TCP,28.27896595924574,0
2025-03-03 04:58:00,4,0,211.41980022882464,0,,7,TCP,30.202828604117805,0
2025-03-03 04:59:00,4,0,187.66360429364187,0,,4,TCP,46.91590107341047,0
2025-03-03 05:00:00,5,0,247.94209571551733,0,,6,TCP,41.323682619252885,0
2025-03-03 05:01:00,5,0,212.83752587907733,0,,18,ICMP,11.824306993282073,2
2025-03-03 05:02:00,5,0,157.2835311858678,0,,9,TCP,17.475947909540864,0
2025-03-03 05:03:00,5,0,161.80189487145412,0,,14,HTTP,11.557278205103866,3
2025-03-03 05:04:00,5,0,135.3498547153607,0,,11,HTTP,12.304532246850972,3
2025-03-03 05:05:00,5,0,265.935652772984,0,,11,UDP,24.175968433907634,1
2025-03-03 05:06:00,5,0,108.60467648865084,0,,3,HTTP,36.20155882955028,3
2025-03-03 05:07:00,5,0,216.90287635267458,0,,11,TCP,19.718443304788597,0
2025-03-03 05:08:00,5,0,217.78377055673425,0,,8,UDP,27.22297131959178,1
2025-03-03 05:09:00,5,0,274.7619445689536,0,,11,TCP,24.9783585971776,0
2025-03-03 05:10:00,5,0,212.2759210682243,0,,6,TCP,35.37932017803738,0
2025-03-03 05:11:00,5,0,189.57137520712658,0,,4,TCP,47.392843801781645,0
2025-03-03 05:12:00,5,0,334.7707218406864,0,,7,UDP,47.824388834383775,1
2025-03-03 05:13:00,5,0,175.7882811252119,0,,5,HTTPS,35.15765622504238,4
